"address","num_bathrooms","num_bedrooms","lat","long","price"
"44A Waitoa Road, Hataitai, Wellington",1,3,-41.30359535,174.793584533,"$870,000"
"78 Todman Street, Brooklyn, Wellington",1,3,-41.3061657,174.760063283,"$572,500"
"8P Finlay Terrace, Mount Cook, Wellington",1,2,-41.304103,174.775552,"$610,000"
"55 Palm Avenue, Lyall Bay, Wellington",2,3,-41.3227253833,174.793985783,"$983,000"
"63 Overtoun Terrace, Hataitai, Wellington",2,3,-41.30847385,174.796305533,"$1,038,000"
"77A Miramar North Road, Miramar, Wellington",1,2,-41.30547265,174.82067815,"$558,327"
"529 Makara Road, Makara, Wellington",2,4,-41.259301,174.715037,"$775,000"
"125 Nicholson Road, Khandallah, Wellington",0,0,-41.2522954667,174.795815467,"$469,000"
"28 Rotherham Terrace, Miramar, Wellington",1,3,-41.3114571333,174.818890617,"$965,000"
"92 Nevay Road, Karaka Bays, Wellington",2,3,-41.3065305,174.82946295,"$TBC"
"5 Rankin Street, Wadestown, Wellington",2,4,-41.2628625833,174.7749012,"$2,300,000"
"112/40 The Terrace, Wellington Central, Wellington",1,2,-41.2802279333,174.7748711,"$155,000"
"85E Seatoun Heights Road, Seatoun, Wellington",2,4,-41.3185277833,174.824587533,"$1,785,000"
"31 Melbourne Road, Island Bay, Wellington",2,5,-41.3304018333,174.776540233,"$1,120,000"
"87 Standen Street, Karori, Wellington",1,3,-41.2767126333,174.7479511,"$800,000"
"9 Caroline Street, Mount Victoria, Wellington",1,3,-41.2937615167,174.786548883,"$1,815,000"
"3B Armitage Street, Ngaio, Wellington",2,4,-41.2554941833,174.775316867,"$1,050,000"
"118 Hobart Street, Miramar, Wellington",2,4,-41.3185697333,174.815338767,"$1,175,000"
"103B Montgomery Avenue, Karori, Wellington",1,3,-41.2781764667,174.7268226,"$705,100"
"88 Monro Street, Seatoun, Wellington",2,4,-41.3272455,174.832381433,"$1,831,500"
"29 Agra Crescent, Khandallah, Wellington",1,3,-41.2462472333,174.7915916,"$925,000"
"57B Lavaud Street, Berhampore, Wellington",1,2,-41.3238944833,174.776277917,"$625,000"
"4 Walmer Street, Hataitai, Wellington",2,3,-41.3114505333,174.792612117,"$1,052,000"
"67 Brougham Street, Mount Victoria, Wellington",1,3,-41.2974836333,174.785102233,"$1,103,300"
"16 Aplin Terrace, Ngaio, Wellington",2,4,-41.2498349333,174.777585383,"$950,000"
"33 Homebush Road, Khandallah, Wellington",2,4,-41.2488755667,174.806226133,"$850,000"
"10/14 Leeds Street, Te Aro, Wellington",2,3,-41.2929014167,174.777081683,"$705,000"
"23 Percy Dyett Drive, Karori, Wellington",1,2,-41.2827072,174.724659133,"$590,000"
"98A Creswick Terrace, Northland, Wellington",1,2,-41.283042,174.755494117,"$619,100"
"14 Fernhill Terrace, Wadestown, Wellington",2,4,-41.260213,174.775099533,"$1,489,250"
"1/97 Cockayne Road, Khandallah, Wellington",1,2,-41.2513677167,174.7861735,"$721,000"
"9/24 Patanga Crescent, Thorndon, Wellington",1,2,-41.2789494,174.7679494,"$418,000"
"11 Kabul Street, Khandallah, Wellington",2,4,-41.2542805333,174.785039333,"$1,420,000"
"36 Belvedere Road, Hataitai, Wellington",2,3,-41.3072856667,174.797539667,"$1,170,000"
"17 Waripori Street, Berhampore, Wellington",1,3,-41.3189823833,174.779258333,"$715,000"
"24 Yule Street, Kilbirnie, Wellington",1,3,-41.3198093667,174.799097917,"$780,000"
"79 Raroa Road, Aro Valley, Wellington",0,0,-41.2901605402,174.759742667,"$295,000"
"199 Barnard Street, Wadestown, Wellington",3,5,-41.2596832833,174.7843563,"$1,350,000"
"20 Huntingdon Street, Northland, Wellington",1,3,-41.27273935,174.75955895,"$735,000"
"12 Mairangi Road, Wadestown, Wellington",2,4,-41.2633573667,174.770628417,"$920,000"
"C61/166 Victoria St, Te Aro, Wellington",0,0,-41.2924033361066,174.77385905373,"$95,000"
"53 Jubilee Road, Khandallah, Wellington",3,5,-41.2500273167,174.794220567,"$995,000"
"43 Colway Street, Ngaio, Wellington",1,3,-41.2490364167,174.77868465,"$917,000"
"14C Byron Street, Miramar, Wellington",1,2,-41.3139621,174.815567067,"$595,000"
"12 Frandi Street, Thorndon, Wellington",2,3,-41.2673842667,174.780710483,"$975,000"
"14 Futuna Close, Karori, Wellington",2,3,-41.28184035,174.738030767,"$890,000"
"32 Hohiria Road, Hataitai, Wellington",1,3,-41.30011615,174.799246467,"$1,050,000"
"123 Rongotai Road, Kilbirnie, Wellington",2,3,-41.3184205833,174.79943655,"$1,265,500"
"10 Royal Street, Berhampore, Wellington",1,2,-41.3240680333,174.774009117,"$630,000"
"88 Farnham Street, Mornington, Wellington",1,3,-41.3186236667,174.766347133,"$936,000"
"12 Trelissick Crescent, Ngaio, Wellington",2,4,-41.2555785,174.770212017,"$1,220,000"
"13/11 Cable Street, Wellington Central, Wellington",2,3,-41.2898163,174.779321183,"$2,500,000"
"7 Nevay Road, Miramar, Wellington",2,4,-41.3114967,174.827227767,"$1,027,000"
"30 Ponsonby Road, Karori, Wellington",2,4,-41.2852883667,174.750952517,"$850,000"
"93 Britomart Street, Berhampore, Wellington",1,3,-41.3207881,174.774369067,"$873,000"
"446 Broadway, Miramar, Wellington",1,3,-41.3253355833,174.816257633,"$764,000"
"80 Burnham Street, Seatoun, Wellington",3,5,-41.3285298667,174.836285283,"$2,900,000"
"16 Hiropi Street, Newtown, Wellington",2,3,-41.3136216167,174.78547975,"$875,000"
"84 Tio Tio Road, Seatoun, Wellington",2,3,-41.3224701833,174.82787075,"$725,000"
"5/215 Victoria Street, Te Aro, Wellington",1,2,-41.29469455,174.772770867,"$609,500"
"19 Hazlewood Avenue, Karori, Wellington",1,3,-41.2938763667,174.724126333,"$450,000"
"14 Strathmore Avenue, Strathmore Park, Wellington",2,3,-41.3254620167,174.8202239,"$890,000"
"84 Barnard Street, Wadestown, Wellington",2,3,-41.2621663167,174.783428017,"$780,000"
"30 Mcfarlane Street, Mount Victoria, Wellington",3,5,-41.2920482,174.789386717,"$TBC"
"10/9 Arawa Road, Hataitai, Wellington",2,4,-41.2981804167,174.801739,"$940,000"
"178 Barnard Street, Wadestown, Wellington",3,4,-41.25989,174.786032,"$TBC"
"95 Percy Dyett Drive, Karori, Wellington",2,4,-41.2818936667,174.724643283,"$780,000"
"11E Ghuznee Street, Te Aro, Wellington",1,2,-41.2939474333,174.77738365,"$410,000"
"191 Barnard Street, Wadestown, Wellington",2,4,-41.2601890167,174.784571117,"$1,050,000"
"2 Hawick Street, Karori, Wellington",1,2,-41.2892118167,174.736464333,"$680,000"
"48 Pipitea Street, Thorndon, Wellington",1,3,-41.2752628167,174.779142183,"$705,000"
"470 South Makara Road, Makara, Wellington",1,3,-41.30257945,174.688218317,"$1,030,000"
"16 Fitzroy Street, Wadestown, Wellington",2,4,-41.2613038167,174.77694865,"$705,000"
"1B Westview Grove, Miramar, Wellington",1,3,-41.3232358333,174.821381183,"$700,000"
"6 Pimble Avenue, Karori, Wellington",1,3,-41.2885049667,174.732071417,"$755,000"
"17 Butavas Street, Khandallah, Wellington",3,5,-41.2570346833,174.789330317,"$1,305,000"
"5/220 Thorndon Quay, Pipitea, Wellington",1,2,-41.2714698333,174.78210265,"$425,200"
"4/65 Rex Street, Miramar, Wellington",1,2,-41.3129269333,174.821515233,"$670,000"
"27 Victory Avenue, Karori, Wellington",1,3,-41.2828848833,174.7300954,"$640,000"
"74 Tio Tio Road, Seatoun, Wellington",2,3,-41.32302015,174.827818933,"$1,252,555"
"29 Rotherham Terrace, Miramar, Wellington",1,3,-41.3110587833,174.819357033,"$823,500"
"70 Calabar Road, Miramar, Wellington",1,3,-41.32148655,174.809541867,"$785,500"
"8 Krull Street, Vogeltown, Wellington",1,3,-41.3132233667,174.769101417,"$792,500"
"4H/1 Hanson Street, Mount Cook, Wellington",1,2,-41.3051505333,174.777508017,"$TBC"
"B/326 The Terrace, Te Aro, Wellington",1,2,-41.291837,174.7702612,"$620,000"
"83A Waripori Street, Berhampore, Wellington",2,3,-41.3191264,174.774632683,"$719,250"
"13A Puketiro Avenue, Northland, Wellington",2,3,-41.2775262167,174.764022683,"$922,500"
"65A Cashmere Avenue, Khandallah, Wellington",2,4,-41.2452425667,174.795840683,"$1,100,000"
"138 Hanson Street, Newtown, Wellington",1,3,-41.3107735333,174.77489005,"$970,000"
"6 Pihipihi Way, Crofton Downs, Wellington",3,4,-41.2517672471,174.758968725,"$1,100,000"
"9 Toru Street, Lyall Bay, Wellington",1,3,-41.3282181667,174.7926995,"$836,000"
"82 Pembroke Road, Northland, Wellington",2,4,-41.275803,174.75949,"$800,000"
"32 Mantell Street, Seatoun, Wellington",2,4,-41.3278284167,174.83516935,"$1,300,000"
"9/9 Wilkinson Street, Oriental Bay, Wellington",2,3,-41.29170355,174.796484767,"$940,000"
"21 Cairns Street, Rongotai, Wellington",1,3,-41.3194754833,174.805775017,"$725,000"
"90 Rintoul Street, Newtown, Wellington",1,3,-41.3149127,174.778040333,"$735,056"
"4/265 Adelaide Road, Newtown, Wellington",2,3,-41.311152,174.77733,"$800,000"
"3 Cobar Close, Maupuia, Wellington",1,2,-41.3054414667,174.817531717,"$570,000"
"2C/5 Clyde Quay Wharf, Te Aro, Wellington",2,3,-41.28913635,174.785712483,"$2,610,000"
"19B Kabul Street, Khandallah, Wellington",3,5,-41.255711,174.784885317,"$1,310,000"
"7 Crawford Road, Kilbirnie, Wellington",2,3,-41.3141930667,174.790916067,"$860,000"
"77 Farnham Street, Mornington, Wellington",2,4,-41.3196839167,174.765285433,"$867,600"
"519 Adelaide Road, Berhampore, Wellington",1,3,-41.32243085,174.775378483,"$861,000"
"116 Akaroa Drive, Maupuia, Wellington",1,2,-41.30251,174.821368683,"$570,000"
"181 Aro Street, Aro Valley, Wellington",1,3,-41.2952659,174.763898983,"$853,200"
"39 Dundas Street, Seatoun, Wellington",1,3,-41.3227277333,174.83208135,"$860,000"
"2 Birdwood Street, Karori, Wellington",1,3,-41.2844554667,174.751000567,"$512,000"
"12A Virginia Grove, Brooklyn, Wellington",0,0,-41.3128350633,174.760291379,"$535,000"
"8 Captain Edward Daniell Drive, Ngaio, Wellington",2,4,-41.25530995,174.78017105,"$1,367,000"
"89 Karori Road, Karori, Wellington",2,3,-41.2815582333,174.751127033,"$995,505"
"188 Oriental Parade, Oriental Bay, Wellington",2,3,-41.291174,174.791762,"$2,400,000"
"57 Hawker Street, Mount Victoria, Wellington",3,5,-41.292542,174.789751,"$2,300,000"
"44/4 Sussex Street, Mount Cook, Wellington",1,2,-41.2992426333,174.779222833,"$550,000"
"6 Wilberforce Street, Miramar, Wellington",1,3,-41.3234902333,174.822075433,"$752,000"
"9/26 Wright Street, Mount Cook, Wellington",2,3,-41.3048065333,174.77335785,"$930,000"
"4 Caledonia Street, Miramar, Wellington",1,3,-41.32094645,174.809736317,"$700,000"
"21A Percy Dyett Drive, Karori, Wellington",1,2,-41.2827506167,174.72508075,"$620,500"
"139 Homebush Road, Khandallah, Wellington",3,4,-41.2467513,174.805449233,"$1,263,000"
"106 Aro Street, Aro Valley, Wellington",2,3,-41.2952033333,174.766250667,"$743,000"
"22 Arun Crescent, Southgate, Wellington",1,3,-41.333369,174.779787867,"$610,000"
"5 Mary Dobson Way, Island Bay",2,4,-41.332497,174.776783,"$1,215,000"
"65A Seatoun Heights Road, Seatoun, Wellington",0,0,-41.3192563833,174.825348867,"$720,000"
"55 Spencer Street, Crofton Downs, Wellington",2,4,-41.2549556833,174.761681717,"$930,000"
"16 St Mary Street, Thorndon, Wellington",2,3,-41.2785323333,174.768289117,"$1,220,000"
"22 Devon Street, Aro Valley, Wellington",2,3,-41.29432625,174.76679705,"$900,000"
"75 Sidlaw Street, Strathmore Park, Wellington",2,4,-41.33223485,174.823458283,"$929,500"
"217 Rintoul Street, Berhampore, Wellington",1,2,-41.32031565,174.77801605,"$805,000"
"105 Coutts Street, Kilbirnie, Wellington",1,3,-41.3206032,174.798726533,"$780,000"
"59 Melbourne Road, Island Bay, Wellington",2,4,-41.3317712833,174.776524433,"$TBC"
"6 Brooklyn Terrace, Brooklyn, Wellington",2,3,-41.3029153833,174.764643883,"$1,195,000"
"61 Townsend Road, Miramar, Wellington",1,3,-41.3159025,174.8238649,"$880,500"
"21 Monaghan Avenue, Karori, Wellington",2,3,-41.2867110333,174.735920583,"$1,310,000"
"33 Chilka Street, Berhampore, Wellington",1,3,-41.3222839,174.772942167,"$775,000"
"10 Durham Street, Aro Valley, Wellington",2,4,-41.2954972667,174.763152417,"$1,150,000"
"4/13 Leeds Street, Te Aro, Wellington",3,5,-41.2928785167,174.7768668,"$1,300,000"
"44 Croydon Street, Karori, Wellington",1,3,-41.29236595,174.746191283,"$865,000"
"77 Mantell Street, Seatoun, Wellington",2,4,-41.32869585,174.832647467,"$1,325,000"
"20 Quebec Street, Kingston, Wellington",1,3,-41.3218577833,174.762915633,"$725,000"
"28/8 Girton Terrace, Mount Cook, Wellington",1,2,-41.3024654333,174.7802448,"$TBC"
"3/21 Waripori Street, Berhampore, Wellington",1,2,-41.3191080833,174.779067283,"$364,000"
"97 Karepa Street, Brooklyn, Wellington",2,4,-41.3034642167,174.75828795,"$1,050,000"
"3/5 /1 Queens Wharf, Wellington Central  6011, Wellington",1,2,-41.2845754294555,174.777958952837,"$855,000"
"18 Florence Street, Newtown, Wellington",1,3,-41.3160275833,174.77914725,"$TBC"
"5 Chaucer Way, Karori, Wellington",2,3,-41.2783486167,174.7362781,"$800,000"
"110 Maida Vale Road, Roseneath, Wellington",2,3,-41.2928198667,174.801949133,"$877,000"
"210 Sutherland Road, Lyall Bay, Wellington",1,2,-41.33077675,174.7900146,"$1,060,000"
"113 Totara Road, Miramar, Wellington",1,3,-41.3057630167,174.8270245,"$895,000"
"23 Moxham Avenue, Hataitai, Wellington",2,3,-41.3052008,174.793880883,"$875,000"
"41 Waru Street, Khandallah, Wellington",2,4,-41.2537897833,174.78743895,"$1,405,000"
"44 Ottawa Road, Ngaio, Wellington",2,4,-41.2488824333,174.7748589,"$910,000"
"83 Hamilton Road, Hataitai, Wellington",3,4,-41.3096071167,174.79316135,"$905,000"
"2 Woodford Way, Crofton Downs, Wellington",2,4,-41.2547124833,174.765294067,"$907,000"
"9 Grafton Road, Roseneath, Wellington",2,4,-41.2893375167,174.802109933,"$1,903,330"
"23 Homewood Avenue, Karori, Wellington",3,5,-41.2807011833,174.7465869,"$1,328,000"
"30 Orchard Street, Wadestown, Wellington",3,5,-41.2657048833,174.778667917,"$1,757,911"
"50/8 Church Street, Wellington",0,0,-41.287739,174.773103,"$55,000"
"81 Hill Street, Thorndon, Wellington",3,5,-41.2769934,174.774354867,"$1,850,000"
"86 Kauri Street, Miramar, Wellington",1,3,-41.3204972167,174.812660133,"$923,000"
"203 Sutherland Road, Lyall Bay, Wellington",1,3,-41.3304225333,174.790333067,"$850,000"
"2/50 Devonshire Road, Miramar, Wellington",1,3,-41.3218615833,174.817221767,"$831,000"
"81 Breaker Bay Road, Breaker Bay, Wellington",1,3,-41.3324486833,174.828005367,"$917,000"
"6A/10 Lorne Street, Te Aro, Wellington",1,2,-41.2956061167,174.781710233,"$810,000"
"8 Beere Haven Steps, Seatoun, Wellington",2,4,-41.31793665,174.8272431,"$1,400,000"
"12 Lyall Parade, Lyall Bay, Wellington",3,5,-41.3280532,174.798007983,"$1,350,000"
"23 Ellesmere Avenue, Miramar, Wellington",2,3,-41.3222543167,174.815370233,"$955,000"
"27/254 Willis Street, Te Aro, Wellington",2,3,-41.29421815,174.771645917,"$TBC"
"37 Tarikaka Street, Ngaio, Wellington",1,3,-41.2486068667,174.7802401,"$908,000"
"49 Saddleback Grove, Karori, Wellington",2,3,-41.2945842333,174.725852383,"$677,218"
"20 Kingston Heights Road, Kingston, Wellington",3,5,-41.3223972667,174.764044267,"$930,000"
"101/140 Abel Smith Street, Te Aro, Wellington",1,2,-41.2948941,174.770240833,"$430,000"
"59 Carlton Street, Melrose, Wellington",2,4,-41.3274430833,174.790475333,"$1,025,000"
"5 Halifax Street, Kingston, Wellington",1,3,-41.3240120833,174.764538433,"$691,420"
"7 Mary Dobson Way, Island Bay",2,4,-41.332532,174.776903,"$1,270,000"
"64 Brougham Street, Mount Victoria, Wellington",3,4,-41.2970834167,174.784640767,"$4,600,000"
"4 Dundas Street, Seatoun, Wellington",2,4,-41.3225292833,174.829248867,"$1,337,000"
"69B Chamberlain Road, Karori, Wellington",2,3,-41.2818696,174.732945983,"$700,000"
"121 Mornington Road, Brooklyn, Wellington",1,3,-41.31547675,174.7644298,"$840,000"
"18 Milton Street, Berhampore, Wellington",1,3,-41.3200719,174.778840617,"$787,500"
"62 Fox Street, Ngaio, Wellington",2,3,-41.2454707667,174.77653055,"$615,000"
"185 Ohiro Road, Brooklyn, Wellington",1,3,-41.3049476833,174.763515183,"$660,000"
"8/84 Rintoul Street, Newtown, Wellington",1,2,-41.31493655,174.777554133,"$470,000"
"8 Berkshire Avenue, Wilton, Wellington",1,2,-41.27212155,174.7540574,"$640,500"
"1/24 Akatea Street, Berhampore, Wellington",1,2,-41.3226756167,174.773037383,"$635,000"
"85 Volga Street, Island Bay, Wellington",1,3,-41.3331065333,174.779247683,"$675,000"
"92 Seatoun Heights Road, Seatoun, Wellington",2,4,-41.3169016,174.8259022,"$805,000"
"130 Elizabeth Street, Mount Victoria, Wellington",1,3,-41.2976645667,174.788698367,"$1,191,600"
"7/147 Glenmore Street, Kelburn, Wellington",1,1,-41.28579335,174.759398233,"$430,000"
"21B Crieff Street, Northland, Wellington",1,3,-41.2844564167,174.758554283,"$607,000"
"11 Stock Street, Brooklyn, Wellington",2,3,-41.3140681667,174.762020533,"$872,000"
"4/81 Ghuznee Street, Te Aro, Wellington",1,2,-41.29300725,174.77434925,"$705,000"
"199 Sutherland Road, Lyall Bay, Wellington",2,3,-41.3301268667,174.790288117,"$805,000"
"112 Freyberg Street, Lyall Bay, Wellington",2,3,-41.3295034167,174.7932576,"$777,500"
"25 Tannadyce Street, Strathmore Park, Wellington",1,3,-41.3297285167,174.82431395,"$690,000"
"161 Sutherland Road, Lyall Bay, Wellington",1,3,-41.3281229167,174.790590433,"$791,000"
"58 Russell Terrace, Berhampore, Wellington",2,3,-41.3190094833,174.78034905,"$650,000"
"186 Owen Street, Newtown, Wellington",3,5,-41.317863,174.785536,"$1,200,000"
"141 Barnard Street, Wadestown, Wellington",2,4,-41.2615317833,174.7859685,"$950,000"
"6 Rua Street, Lyall Bay, Wellington",2,4,-41.3298144,174.7931169,"$920,000"
"132 Old Porirua Road, Ngaio, Wellington",2,4,-41.2549159833,174.77716115,"$830,000"
"211 Marine Parade, Seatoun, Wellington",2,4,-41.3132622167,174.827815383,"$2,020,000"
"145 Barnard Street, Wadestown, Wellington",2,4,-41.2610712833,174.785661533,"$1,280,000"
"10 Chaucer Way, Karori, Wellington",1,3,-41.2786431,174.736585733,"$711,000"
"68 Russell Terrace, Berhampore, Wellington",1,3,-41.3193819333,174.78031895,"$700,000"
"84 Northland Road, Northland, Wellington",1,3,-41.2819020167,174.75858085,"$936,000"
"28 Fiona Grove, Karori, Wellington",1,3,-41.2921930833,174.723551567,"$664,000"
"3 Homewood Avenue, Karori, Wellington",2,4,-41.2814968667,174.74725175,"$1,025,000"
"130 Weld Street, Wadestown, Wellington",3,5,-41.2663785333,174.77079545,"$1,200,000"
"204 Cockayne Road, Ngaio, Wellington",2,4,-41.2524117167,174.7797094,"$885,000"
"78A Jubilee Road, Khandallah, Wellington",0,0,-41.2506645076,174.791014874,"$550,000"
"11 Lerwick Terrace, Melrose, Wellington",2,4,-41.3236277167,174.791001767,"$585,000"
"61 Oban Street, Wadestown, Wellington",2,4,-41.2604485333,174.7783673,"$960,000"
"98 Rintoul Street, Newtown, Wellington",1,2,-41.3151251833,174.777964067,"$795,000"
"91 Akaroa Drive, Maupuia, Wellington",1,3,-41.30479415,174.82064265,"$780,000"
"9 Forsyth Grove, Brooklyn, Wellington",3,4,-41.30581295,174.750002033,"$980,000"
"2 Elphinstone Avenue, Strathmore Park, Wellington",2,4,-41.3298359333,174.82189695,"$810,000"
"58A Nevay Road, Karaka Bays, Wellington",0,0,-41.3084582,174.829457033,"$425,000"
"93 Orangi Kaupapa Road, Northland, Wellington",3,5,-41.2783585333,174.762349033,"$1,282,000"
"38A Roxburgh Street, Mount Victoria, Wellington",2,3,-41.2931818667,174.78678155,"$865,000"
"107 Hornsey Road, Melrose, Wellington",0,0,-41.3308542566,174.787196792,"$120,000"
"147A Onslow Road, Khandallah, Wellington",2,4,-41.2483826833,174.80300255,"$830,000"
"23 Harland Street, Brooklyn, Wellington",1,3,-41.3114515833,174.765078983,"$790,000"
"17/15 Roxburgh Street, Mount Victoria, Wellington",2,3,-41.2934697167,174.78556495,"$1,135,000"
"2 Maida Vale Road, Roseneath, Wellington",3,4,-41.2884594667,174.801505933,"$1,500,000"
"46A Worcester Street, Wilton, Wellington",1,2,-41.2728374333,174.755865967,"$575,000"
"10/26 Marion Street, Te Aro, Wellington",1,2,-41.2945526667,174.776075717,"$600,000"
"21 Princess Terrace, Newtown, Wellington",1,3,-41.3173237833,174.78246285,"$615,000"
"68 Allington Road, Karori, Wellington",3,4,-41.2904999833,174.71834025,"$935,000"
"4 Vennell Street, Brooklyn, Wellington",2,4,-41.3134968167,174.76527855,"$820,000"
"212 Pembroke Road, Wilton, Wellington",2,3,-41.2699595,174.76378365,"$779,000"
"51 Stoke Street, Newtown, Wellington",1,2,-41.3137932167,174.774953933,"$565,000"
"10A Sydenham Street, Northland, Wellington",2,4,-41.27911965,174.7570423,"$830,000"
"11 Epping Grove, Karori, Wellington",2,4,-41.2867262333,174.7175468,"$881,000"
"90 Daniell Street, Newtown, Wellington",1,3,-41.31486955,174.782700117,"$1,100,000"
"9 Ludlam Street, Seatoun, Wellington",1,3,-41.3235368333,174.82948155,"$1,142,500"
"4 Ashton Fitchett Drive, Brooklyn, Wellington",1,3,-41.3040997833,174.7578617,"$672,000"
"31 Lucknow Terrace, Khandallah, Wellington",2,3,-41.2485264,174.785423417,"$1,253,700"
"214 Evans Bay Parade, Hataitai, Wellington",2,3,-41.2977172,174.80406345,"$1,135,000"
"33 Liardet Street, Vogeltown, Wellington",0,0,-41.3128799833,174.770469,"$260,000"
"93C Cecil Road, Wadestown, Wellington",0,0,-41.2658539,174.770739283,"$220,000"
"46 Pipitea Street, Thorndon, Wellington",1,3,-41.2752584167,174.779184783,"$705,000"
"1 Washington Avenue, Brooklyn, Wellington",1,2,-41.303087,174.76738,"$TBC"
"57 Matai Road, Hataitai, Wellington",3,4,-41.3047383667,174.79747695,"$1,072,500"
"83A Majoribanks Street, Mount Victoria, Wellington",1,2,-41.2953926167,174.7887096,"$887,000"
"27/37 Daniell Street, Newtown, Wellington",2,3,-41.3121095667,174.782747283,"$731,000"
"42 Hobart Street, Miramar, Wellington",1,3,-41.32291985,174.812996067,"$850,000"
"20A Rochester Street, Wilton, Wellington",2,4,-41.2705685667,174.7610155,"$975,000"
"1B Manley Terrace, Newtown, Wellington",1,2,-41.3125927333,174.777312783,"$712,850"
"19 Kingston Heights Road, Kingston, Wellington",2,4,-41.3218013333,174.76439085,"$920,000"
"48 Richmond Avenue, Karori, Wellington",2,3,-41.2895385833,174.730862817,"$740,000"
"47 Melbourne Road, Island Bay, Wellington",1,3,-41.331673,174.776525833,"$854,000"
"1 Henry Street, Kilbirnie, Wellington",2,4,-41.3130762,174.7926784,"$1,529,300"
"72B Hazlewood Avenue, Karori, Wellington",2,3,-41.29733215,174.723052717,"$615,000"
"134/10 Lorne Street, Te Aro, Wellington",0,0,-41.29566365,174.781891333,"$70,000"
"3 Moeller Street, Mount Victoria, Wellington",3,4,-41.2924513333,174.7910371,"$2,550,000"
"4/26 Buller Street, Te Aro, Wellington",1,3,-41.2930403833,174.770988867,"$785,000"
"9 Lerwick Terrace, Melrose, Wellington",2,4,-41.3236239167,174.791114333,"$1,030,000"
"18 Selwyn Terrace, Thorndon, Wellington",3,5,-41.2760761667,174.774466383,"$1,900,000"
"1/142 Ghuznee Street, Te Aro, Wellington",1,3,-41.2916117667,174.771036617,"$675,000"
"29 Konini Road, Hataitai, Wellington",2,4,-41.3028801333,174.793607633,"$1,465,000"
"18 Asquith Terrace, Brooklyn, Wellington",1,3,-41.3071500167,174.768910117,"$610,000"
"81 Endeavour Street, Lyall Bay, Wellington",2,3,-41.32357705,174.798217617,"$630,000"
"20 Earls Terrace, Mount Victoria, Wellington",2,3,-41.2943919833,174.788875783,"$1,425,000"
"155A Park Road, Miramar, Wellington",1,2,-41.3066435833,174.82256045,"$486,000"
"7 Norway Street, Aro Valley, Wellington",1,3,-41.2918208,174.76047755,"$790,000"
"19 View Road, Houghton Bay, Wellington",2,3,-41.3340672167,174.7893219,"$1,372,000"
"15 Curtis Street, Karori, Wellington",1,3,-41.283657,174.753407767,"$670,000"
"60 The Parade, Island Bay, Wellington",1,3,-41.3306512667,174.7735683,"$915,000"
"95 Jubilee Road, Khandallah, Wellington",2,3,-41.25143035,174.7914207,"$1,110,000"
"15 Taft Street, Brooklyn, Wellington",1,3,-41.30889585,174.764947683,"$961,000"
"8 Messines Road, Karori, Wellington",1,3,-41.2848379,174.74863225,"$959,925"
"22/104 Maupuia Road, Maupuia, Wellington",1,3,-41.30967645,174.814829233,"$821,000"
"20 Aranoni Street, Island Bay, Wellington",2,3,-41.3338901667,174.772292267,"$954,000"
"54 Percy Dyett Drive, Karori, Wellington",1,3,-41.2818183167,174.727218417,"$701,500"
"93 Northland Road, Northland, Wellington",2,4,-41.28108935,174.758979133,"$945,000"
"167 Tasman Street, Mount Cook, Wellington",3,4,-41.3052243167,174.776447167,"$1,409,100"
"69 Monorgan Road, Strathmore Park, Wellington",1,3,-41.3293866667,174.818408617,"$655,000"
"67 Rakau Road, Hataitai, Wellington",2,3,-41.30061075,174.796752417,"$760,000"
"28 Ascot Street, Thorndon, Wellington",2,3,-41.27862455,174.77038295,"$1,175,000"
"45 Nottingham Street, Karori, Wellington",1,3,-41.2793211167,174.7480174,"$710,000"
"13E Lawrence Street, Newtown, Wellington",1,3,-41.3165805167,174.784414967,"$653,750"
"21 Heke Street, Ngaio, Wellington",2,3,-41.2503880333,174.7702968,"$595,000"
"3/19 Blair Street, Te Aro, Wellington",1,2,-41.2933031333,174.783375133,"$598,000"
"248 Oriental Parade, Oriental Bay, Wellington",1,2,-41.291286,174.795278,"$TBC"
"136 Cockayne Road, Khandallah, Wellington",2,3,-41.25150855,174.7856524,"$1,250,000"
"2/168 Tinakori Road, Thorndon, Wellington",1,2,-41.2741025,174.774557917,"$575,000"
"161 Happy Valley Road, Owhiro Bay, Wellington",1,3,-41.33593565,174.757922233,"$700,000"
"16/22 Booth Street, Miramar, Wellington",2,4,-41.3106565333,174.816238267,"$905,000"
"112 Duncan Terrace, Kilbirnie, Wellington",2,3,-41.3201097667,174.789958517,"$955,000"
"4 Amritsar Street, Khandallah, Wellington",2,3,-41.24937225,174.795530367,"$1,045,620"
"54A Mandalay Terrace, Khandallah, Wellington",2,3,-41.2462922833,174.8052708,"$875,000"
"4/48 Hamilton Road, Hataitai, Wellington",1,2,-41.3077051833,174.794278883,"$475,000"
"26 Imlay Crescent, Ngaio, Wellington",1,3,-41.2527152167,174.775320117,"$671,500"
"63 Homebush Road, Khandallah, Wellington",3,4,-41.2479093667,174.8080607,"$1,250,000"
"96 Khandallah Road, Khandallah, Wellington",1,3,-41.2467221833,174.783049683,"$700,000"
"4/205 Wilton Road, Wilton, Wellington",2,3,-41.2706682333,174.755743033,"$705,011"
"22 Lindum Terrace, Roseneath, Wellington",2,3,-41.2885669333,174.80144585,"$1,085,000"
